Movement_Mag,HR,SpO2,Label
1.1689536448023343,67,98,0
1.1044235496337673,96,97,0
0.995379560564762,63,96,0
1.066813786492626,66,96,0
0.8679339909377903,87,98,0
3.1478263289203516,113,89,1
1.0064528131004944,96,98,0
1.0391925763773622,78,96,0
1.111368314835938,83,96,0
1.199622035223362,71,99,0
0.966306632412446,80,95,0
2.5055517270591436,154,88,1
4.410106755643304,138,90,1
2.8806811462088753,154,91,1
1.1809972842501937,93,98,0
1.013678130106514,93,99,0
4.0446125926365735,153,88,1
0.977065351171579,63,99,0
3.741073658176259,128,85,1
1.0611052055702532,71,98,0
2.5261868406488612,119,86,1
4.061577508238422,145,86,1
0.8858103971276362,69,99,0
4.387597273971478,126,85,1
3.619005870748638,116,86,1
1.1381491491627471,91,98,0
0.9711745564776525,64,95,0
4.651203719643623,147,90,1
4.086281131601522,126,91,1
1.1905490575519448,78,98,0
3.910522003798021,124,90,1
1.0908325886240582,89,95,0
2.875467097205851,134,91,1
3.472443226435569,134,88,1
1.0046160083733846,72,96,0
1.1102475828571774,89,97,0
4.33928691332124,147,86,1
0.8569804252740958,76,98,0
1.1761771003888892,69,99,0
0.8759802701641002,84,95,0
3.5798116592077736,144,86,1
4.203996758876802,133,85,1
0.9227695416455074,77,99,0
3.1010248907408062,145,85,1
1.0619445667551923,87,98,0
0.8806027591859534,69,96,0
2.870844991773308,139,89,1
4.630587547452563,125,85,1
0.9445212308782314,82,97,0
0.965523228112593,95,97,0
1.0260380365206254,87,97,0
4.671408788386418,129,86,1
4.002425099972985,128,91,1
3.5501872815549227,125,91,1
4.682917663551306,142,89,1
0.9979411499327296,69,98,0
0.9560560008547772,83,99,0
1.0927736725906676,95,95,0
2.6411305180042683,153,90,1
3.552477389418492,141,85,1
0.8084110109920026,66,96,0
1.0641769997940491,77,96,0
3.352280871362271,134,89,1
3.093855902027546,145,89,1
1.1649194578583624,74,97,0
2.865959538170981,117,85,1
3.2059065206357875,146,89,1
2.846732970146473,123,85,1
2.718050053147153,131,91,1
0.9383451956887726,85,97,0
1.039926459950399,78,95,0
0.8740534487332298,83,99,0
3.562261825363143,156,88,1
4.387038854845677,110,88,1
0.9930964042829938,97,97,0
0.9814757534629466,99,97,0
4.796827665506083,139,85,1
4.547808713819961,153,85,1
2.906337397585905,114,85,1
1.0990179806195632,60,97,0
4.396915856106399,133,86,1
4.519816615458252,130,87,1
0.947960372705171,60,99,0
4.1703739538740985,134,86,1
2.5148009113035457,124,88,1
4.336800400118767,138,88,1
0.9334969179234942,86,98,0
1.072573582932685,78,96,0
3.5255900348777645,136,88,1
4.816384257860646,121,86,1
4.40501388868096,144,86,1
0.9712203036490283,95,96,0
3.9436921743180444,151,89,1
3.7057881756311266,115,86,1
3.9702880108006426,118,88,1
4.64431586665411,121,87,1
4.141992109408529,157,85,1
0.8824490673146371,79,99,0
2.594282182678254,141,90,1
4.857093211134099,152,88,1
4.854245487004796,122,90,1
4.789151147143112,157,89,1
3.80394024079833,116,87,1
0.8023521672363441,96,97,0
4.077136996110237,118,90,1
3.9534530680644067,142,87,1
3.1382632501787047,124,87,1
0.843667786240236,95,96,0
3.9095531548621674,114,91,1
3.322607941808198,155,90,1
3.7823064385340954,155,87,1
2.534978082282359,148,88,1
1.113564657018038,76,96,0
0.9864132147240463,75,95,0
1.0839175713693123,76,96,0
3.7584250484251234,144,90,1
1.1158665435295794,60,99,0
1.06904027622771,83,97,0
4.8421817070201225,121,88,1
1.1978510362629962,88,96,0
0.9572555678419803,60,96,0
4.624929904243885,149,89,1
3.015734420185093,118,91,1
2.5401321851303016,151,89,1
4.603500594430071,116,88,1
4.130418389849826,140,88,1
0.8033003131783071,66,97,0
4.353133033318486,110,88,1
2.732023075281741,111,89,1
4.85656133921273,111,85,1
3.3781742178462797,117,86,1
0.8685416072212468,97,99,0
1.0523393649446473,90,95,0
3.6988577370245044,155,90,1
0.8237985609061358,90,99,0
0.9138668843329517,65,97,0
4.594964678250458,133,87,1
1.0008570805504544,61,99,0
2.6823266751605073,145,85,1
2.9706062669484363,110,89,1
0.9072902281705182,82,96,0
3.905608915680757,116,89,1
3.910417517397289,121,85,1
3.480855448092407,112,91,1
1.0179888949862723,81,98,0
2.8573936238848505,120,85,1
0.8873568529457875,62,97,0
2.8952174743621275,110,87,1
1.1884107811582205,98,96,0
4.075812962774162,155,89,1
4.348647324368342,143,86,1
0.8714086329057112,68,97,0
0.8956193033800298,91,99,0
4.714386555390956,131,91,1
0.8821695405719706,71,97,0
3.4127329851811092,128,87,1
1.1394279247269816,89,97,0
3.51290386839063,121,87,1
0.9948332169077869,64,96,0
3.34608823808579,134,90,1
0.8717993221385385,61,99,0
3.099416786836521,148,89,1
0.9422043418141169,84,97,0
2.899804069682224,115,88,1
2.8403865243483564,145,88,1
0.9948467171373788,68,95,0
2.6549635079556184,151,88,1
4.423451335881057,111,85,1
1.1323397655253213,75,96,0
1.141782565915601,95,97,0
4.489962775967964,117,85,1
4.200045502021288,146,90,1
4.7835048361606365,154,89,1
3.887855030247933,123,88,1
1.054957131825557,73,95,0
3.0994433820340683,119,91,1
1.1101963210257781,73,97,0
2.956015536398478,111,91,1
4.5686223265539265,151,88,1
0.8614050617428417,69,98,0
0.8646857645250972,71,96,0
0.8424698922562879,94,98,0
3.541464496945349,111,89,1
1.1139785496836812,62,97,0
4.533302210490084,153,88,1
1.1085607222438185,60,98,0
4.002945865990926,159,86,1
3.4794664180102113,120,89,1
1.0039445156449873,92,98,0
4.900804128672336,155,90,1
4.6353799476054505,146,85,1
3.4980440536023836,120,91,1
1.0553040776591405,83,99,0
1.1319849082441535,78,97,0
2.9602804955891675,154,91,1
4.182364872113372,130,85,1
3.959677046873081,158,87,1
1.1412471896435017,62,97,0
1.0674797939567098,65,99,0
4.525691204668949,111,91,1
0.9583110602100702,88,99,0
4.929222352750907,125,86,1
0.868833774198586,92,96,0
1.1594277811734457,89,97,0
0.8366336724543276,85,96,0
1.152479650631884,82,97,0
4.3127609622130425,121,89,1
3.537501820724536,137,91,1
2.8876437705214504,145,85,1
0.8573369382460277,79,97,0
0.8365243055219573,70,95,0
4.72725811449223,138,85,1
3.7760201866603813,111,90,1
4.689796451394129,146,89,1
4.18782967792371,137,89,1
3.5707440529487977,142,89,1
4.897723629041869,150,91,1
0.9794147483161689,68,98,0
0.862741419420824,77,96,0
1.0574466242693588,88,95,0
0.8839840856100976,89,96,0
0.8785935969448958,72,95,0
3.24076542646746,132,86,1
4.5265472261917665,155,91,1
3.4202871920624123,118,91,1
1.020461666346022,79,99,0
0.94772123406293,90,99,0
3.536428706805822,132,87,1
3.8432538276192343,125,87,1
0.9416953477390215,76,96,0
4.849465024432788,122,90,1
4.140145725875417,125,85,1
3.0885779686731962,158,91,1
3.6223515968743714,147,90,1
3.5042229974386667,151,88,1
3.363677010827742,150,88,1
0.882160382284705,97,99,0
0.875495513905771,61,99,0
0.9783468574789138,70,97,0
4.404325263230489,151,91,1
4.993913190367088,142,87,1
3.538720784185617,151,88,1
4.554303674538573,144,90,1
4.690705687546087,114,91,1
3.7038936708187724,152,87,1
3.227618957319718,132,91,1
0.8586089849907371,77,96,0
2.5774594315357624,138,88,1
1.0965859325776388,74,95,0
3.9648266983429625,140,90,1
1.1364367921481162,60,96,0
4.559341145307423,117,90,1
1.1551877409984932,89,99,0
2.9262575285197503,114,91,1
3.8495520025627323,130,86,1
4.63699177712593,127,88,1
2.7074956648178685,110,91,1
4.925538868814269,144,85,1
0.9306339313175377,99,98,0
4.83014604660753,118,90,1
3.103858650950633,110,87,1
1.0620789190310584,83,99,0
0.9091410875240333,69,95,0
0.8318566720600082,85,99,0
3.3951641982551686,123,87,1
3.377415160555807,110,86,1
2.6484173925369086,114,88,1
3.43348172075576,144,87,1
0.9498235330549452,73,95,0
4.844589382217313,154,89,1
3.2719036393915912,136,87,1
3.996921837741306,114,89,1
4.2296580452002175,149,89,1
3.459365522174198,117,91,1
4.35250501143001,157,90,1
1.1578226146629584,70,99,0
0.9897181759766913,67,96,0
0.9939542695673599,80,95,0
0.9756880302129369,92,95,0
0.980352282982473,63,99,0
1.1872184462174795,80,99,0
1.003191510862039,67,99,0
3.4573171673323273,135,87,1
3.2277437637414863,139,88,1
4.2986927981752086,139,90,1
3.451790392711613,155,87,1
2.543147717253125,141,91,1
1.1840043310658552,87,97,0
0.9809522797950049,94,97,0
3.8596103654900458,143,90,1
0.9448991002300835,81,99,0
2.5685586908911615,117,90,1
4.8031373029496205,112,85,1
2.857638270836371,152,87,1
4.005371905254593,137,89,1
2.9550447749180124,151,91,1
0.8187655453897149,62,96,0
4.368633608686361,116,85,1
0.9563501320335489,94,97,0
0.8755887575897537,62,99,0
4.178361216828735,141,88,1
0.8341040065442133,91,96,0
4.937643709372249,151,86,1
2.903742461965072,123,88,1
3.115762147238943,140,88,1
1.0112076139104096,78,96,0
3.7449823103608026,116,86,1
1.1529500478634342,63,97,0
3.6794724977356257,149,91,1
3.6239135576230934,112,85,1
1.0816677209821663,71,99,0
3.2848138458589857,158,89,1
0.854696440547869,64,97,0
1.198094235578613,75,97,0
3.570270200743845,111,87,1
0.925077163244169,96,99,0
0.9025119129862137,66,96,0
2.6871238262250725,144,89,1
3.5420529245773498,159,87,1
3.060684534101571,135,85,1
4.342662152339069,147,88,1
2.7613907929144426,130,85,1
0.8931136351080861,80,96,0
1.1738840191091202,77,98,0
0.9796331542291934,91,99,0
0.9163328356244925,75,98,0
3.5486842337954037,125,91,1
3.194486971512524,113,89,1
4.389590201685715,120,89,1
0.9064295192783544,71,99,0
2.902084175959772,148,91,1
1.0575593913129595,70,95,0
0.8957841905268425,67,96,0
4.490729815250489,148,87,1
4.156821882821619,128,90,1
3.6114530753448952,124,88,1
4.3696576230481305,130,86,1
0.8270316652576216,62,95,0
1.1473991380559534,90,95,0
1.0964348552764558,93,98,0
4.6554443985838905,112,90,1
4.179398536484126,126,90,1
1.152274252575268,87,98,0
0.8012397321991614,80,99,0
0.8885864460006885,62,97,0
0.8787959013700332,94,99,0
1.151547170428875,94,98,0
0.9318727033354501,77,95,0
1.0611033503980396,76,96,0
4.748686860508469,136,87,1
0.9822839860928314,62,99,0
4.4609495172962195,113,88,1
4.325235340380342,119,89,1
3.4569973883267657,131,90,1
4.440941045845439,136,85,1
1.0040407836284029,98,98,0
1.1488921556133902,81,99,0
4.517427757742201,114,86,1
4.062508498494736,141,87,1
1.0269914658431976,63,96,0
1.1129140751525466,61,97,0
4.767190609620821,145,88,1
3.5525700032667533,153,88,1
1.0993083614477592,98,98,0
4.031509548884514,145,85,1
3.2701800857471146,156,85,1
0.9860289274399535,66,95,0
0.807778148866493,93,95,0
3.050018913008588,134,86,1
1.1616923336845597,96,96,0
0.9901203233167756,64,98,0
4.233460682932103,117,85,1
1.0718048952556298,89,96,0
0.9035955009272585,95,95,0
4.545017075717414,148,89,1
2.7499255567302634,150,90,1
3.395804603050043,156,87,1
3.058231586478015,159,85,1
0.99171141845967,92,95,0
1.1824833764890608,75,97,0
1.1647914147733374,66,96,0
1.012365951073315,73,98,0
3.177563287235916,111,87,1
1.0732404398908266,64,95,0
0.889051037633592,63,99,0
4.637980889924984,127,86,1
0.848006968985472,95,95,0
0.860196895972514,95,95,0
3.7727663394001487,121,89,1
0.8867971106134267,78,98,0
3.7420746116454535,121,91,1
3.9693754128204595,158,90,1
3.677674589856086,119,89,1
1.161455398123945,77,96,0
2.7401041678934277,129,91,1
1.053061321494014,63,97,0
3.5677283697198456,148,90,1
3.3228866444196967,134,91,1
2.5555964575931194,135,89,1
1.0446449980701287,90,99,0
0.9906302880658149,72,96,0
3.65986385598615,128,85,1
3.40004587849746,134,87,1
3.730092702896781,116,88,1
0.8506079688715384,80,95,0
4.275005420744948,126,86,1
1.0923429356950083,91,96,0
3.1643258431124575,129,90,1
3.9635249480286987,153,87,1
1.1732343777828147,72,98,0
4.380100521089965,141,88,1
1.1431982180752365,76,95,0
3.083826140626715,150,91,1
0.9362924493027397,75,96,0
4.1251042012581784,111,90,1
1.02840026260703,61,98,0
1.1991717369459889,98,96,0
3.8547102321738453,116,85,1
0.9805413177200317,92,96,0
1.1405357186057246,95,97,0
1.1476615572811177,92,97,0
2.870287782818206,129,87,1
3.2608884836284915,125,90,1
4.976546691171938,128,87,1
4.668059638248452,128,87,1
3.5760329441603416,156,87,1
0.8554043427647197,71,97,0
3.261381600386255,122,90,1
3.0948380310619363,138,86,1
0.853608850604793,75,96,0
1.0952439082575114,83,99,0
0.8258441569110154,96,99,0
1.040529134561018,61,99,0
3.4491706699416547,150,90,1
0.8343796033226624,75,99,0
0.9682994818943929,82,99,0
4.935202065068831,146,86,1
0.9921357616664913,68,99,0
3.062014691273081,132,87,1
4.369995892419465,121,91,1
4.2495996041253195,131,91,1
2.6531119370724285,125,88,1
0.9926975536287105,67,95,0
0.8795521241017936,89,95,0
4.436753968558907,134,87,1
2.8881003242836454,120,86,1
2.6745527797811652,154,89,1
4.059453674135583,113,88,1
3.602088983198552,128,91,1
3.0110229947356073,156,87,1
4.121596792787217,117,87,1
1.0424249520245832,72,96,0
2.5880949323860483,148,88,1
0.9624926348561669,65,97,0
0.8464206072991247,72,97,0
3.3237629676367484,120,91,1
4.298513931989232,149,85,1
4.23685297379653,125,90,1
3.856452514461667,151,87,1
1.068244971052554,99,96,0
1.0037652067982552,91,96,0
0.8791501820592772,91,99,0
4.174814329247987,147,88,1
0.983211138338348,81,98,0
1.0782370136484483,74,99,0
4.2505645954811335,112,90,1
1.1096670490928378,90,98,0
0.8040780640463103,92,96,0
3.5101896214606496,155,90,1
1.0402286230036135,62,98,0
1.0805979374227994,68,98,0
3.895890737406286,143,91,1
0.8834248809688253,73,96,0
3.7557280728516678,142,91,1
2.8629800389242512,130,89,1
1.0340426547420283,90,99,0
1.0274619214863323,62,99,0
3.06759429695742,120,86,1
1.1671153148140712,74,98,0
0.8745722197183082,82,96,0
3.3147119478623055,129,88,1
4.889576634847542,124,91,1
2.8743003808644128,125,90,1
1.1924532144275195,68,95,0
2.8295478253324378,118,88,1
1.1208323826514013,76,99,0
1.0833370771493935,95,96,0
1.0870201144255505,74,99,0
1.073076001512507,78,96,0
1.1476567157311834,87,97,0
2.8854870385186775,127,85,1
3.677026802802236,119,90,1
3.933838254470756,124,88,1
1.0578284212258533,90,98,0
3.3707078427262416,144,90,1
2.5937252709095517,129,90,1
0.9326852325960436,66,99,0
2.9580960691884135,112,87,1
3.983321345872222,142,90,1
0.827410615141671,71,98,0
1.130917263095045,60,96,0
1.1038460859719674,99,96,0
0.8374898477269129,77,98,0
3.85352558414588,148,86,1
1.1889355488213746,93,98,0
4.69100929026648,126,90,1
4.708055984636391,155,89,1
0.8496259824485886,68,96,0
4.208303776636373,151,90,1
1.1354825439313179,92,97,0
4.392941401495208,115,88,1
3.587190707805777,149,86,1
4.49587733708246,157,90,1
0.8265437345784117,65,98,0
1.0497117815203778,65,96,0
1.044466056582552,82,96,0
2.645515523682985,136,91,1
1.0017085561565204,62,97,0
0.929454232565485,81,97,0
3.0845071003286417,141,85,1
0.9191813165659936,86,97,0
4.837928716102862,148,87,1
4.313232957221584,149,91,1
0.9967607285174575,96,96,0
4.579331852160777,117,90,1
1.0939700173954146,76,99,0
1.10705436989864,67,99,0
0.801109419448062,61,97,0
0.8425387099548793,72,98,0
1.1415102361732472,89,98,0
0.9184507333057346,89,98,0
2.8546465183853935,124,91,1
1.0701695562512625,97,98,0
1.08002308177266,77,98,0
4.357221253024527,114,89,1
1.0586002162129025,88,95,0
3.3566749462505996,145,87,1
4.529958650826801,131,89,1
2.622219484225568,159,89,1
3.134088968455088,134,86,1
4.152970308084361,158,89,1
0.9117083288151236,63,99,0
0.9576548976321276,60,95,0
2.834731684091621,123,86,1
2.994571012324045,155,87,1
3.548821481586739,143,90,1
3.654040366814151,144,87,1
1.1376550123186013,67,95,0
0.9108223361166456,93,99,0
3.2734460490476645,156,86,1
3.212641821879708,141,91,1
0.8452481884922369,86,97,0
0.9264515342893991,84,96,0
2.943290778785293,128,90,1
1.1382981237136132,68,95,0
3.026541589515824,125,89,1
4.645859205240308,123,89,1
4.1064531944753755,121,91,1
1.1815234171415012,61,97,0
2.993486243095441,150,90,1
4.221748361145549,132,88,1
0.991342559817358,85,96,0
1.128827216067743,71,99,0
1.092049842571479,77,95,0
4.201745395914069,158,89,1
3.640988260127023,116,86,1
4.782637605052791,124,85,1
4.453342997023905,136,91,1
1.081123197025253,73,98,0
3.4303429150697236,118,86,1
4.482041536626882,151,87,1
2.6399001192180367,138,86,1
3.941450580095225,123,90,1
3.411445424714992,152,90,1
0.9195405069968909,63,95,0
3.262507764991035,151,88,1
1.0548621287423179,77,99,0
3.003225897721589,116,89,1
3.129070119194011,142,86,1
1.0639154936100843,65,98,0
0.8336724247205576,85,96,0
1.0778003197524295,79,99,0
0.8953265579541975,96,95,0
1.0016022344774638,83,96,0
3.3493050974442413,140,87,1
0.8664585152172595,92,98,0
1.0619596986885096,86,95,0
0.897127710795312,65,98,0
1.1891089452816337,91,95,0
4.176043412882812,155,87,1
3.1012431800073323,156,90,1
1.1703876835868368,61,95,0
0.8975612324889926,73,95,0
0.8652376358778792,67,98,0
1.1842710523760547,84,97,0
4.090454944579604,149,85,1
3.973981313339051,143,85,1
2.6544513890525527,155,89,1
4.12293205886973,129,88,1
3.26834878472863,115,86,1
1.1663223834255703,87,96,0
1.072960436226663,90,99,0
0.8877859123852319,89,97,0
1.0723463617822853,86,99,0
3.4246152523139894,151,88,1
4.428983916483156,117,86,1
2.6308825261074316,130,85,1
3.2425383424745764,127,88,1
2.6019264822415007,151,91,1
0.9052670832723548,65,99,0
3.6425611835062734,118,87,1
0.9333452015023331,99,99,0
0.9122322524756178,95,99,0
1.1548457074947485,90,95,0
3.6657456741949623,124,90,1
3.4395092238108362,159,90,1
2.9821359815863193,112,88,1
4.865359033035038,146,86,1
0.8989048495178766,99,95,0
2.8345701802697154,142,89,1
4.738029760574019,158,90,1
4.053828785149654,146,90,1
3.003820520683628,111,88,1
4.7059839370609104,110,86,1
3.7217786990102724,133,89,1
2.729173920792905,141,90,1
0.8733129731998955,84,97,0
0.8412501201274736,93,98,0
2.646260497656226,149,86,1
0.9385411235252091,72,99,0
0.8014095713001625,90,96,0
4.710794201059944,124,85,1
0.9979216317237138,86,96,0
3.5808276746951506,141,88,1
1.027869897016528,77,98,0
0.8896143569839214,67,95,0
0.8624286072227089,97,96,0
0.9835945369651216,71,98,0
0.9885162128219138,83,96,0
1.1487911273759426,70,98,0
3.74951831528141,125,88,1
1.053308256298437,61,99,0
4.472383607114969,122,91,1
4.722797179930144,116,87,1
4.738248934574077,155,86,1
1.0507571287731419,63,97,0
3.6570398637268697,129,89,1
0.8166689510334714,94,97,0
4.881935937488789,141,86,1
0.9655251776042848,92,98,0
3.052179597677022,141,88,1
1.1681739422918163,74,99,0
1.1916300906380544,88,96,0
0.9694096412298695,62,97,0
1.1613753319500608,98,99,0
1.1049114737013603,75,98,0
4.560400681281949,111,89,1
0.8900009767584999,73,96,0
0.8279713490139109,64,99,0
1.1459397179461714,88,96,0
0.9423134488978662,79,98,0
0.9707133437795888,83,97,0
1.0033623398628528,78,95,0
1.0806683616250254,74,96,0
2.8638995115933956,157,87,1
1.1021406075560471,81,96,0
0.9697911548856322,70,97,0
1.1103147170856122,76,96,0
3.941163774364409,139,90,1
2.5299223768529884,114,91,1
4.251348055793816,159,89,1
0.8535927866060495,66,98,0
3.653776478542177,133,89,1
1.0399089247587636,72,99,0
2.745628265637689,128,90,1
1.0739758782506157,80,98,0
3.6339350387483256,112,85,1
1.1461101286055055,85,95,0
0.9259247263388932,69,98,0
0.9515168574021525,62,95,0
0.8677453124712642,67,98,0
2.986005431762016,146,87,1
3.328559716586005,134,86,1
1.0663615787884972,61,99,0
1.0453944271319742,76,97,0
2.715552928726555,143,87,1
0.99142842095736,86,96,0
1.044609549195642,86,99,0
0.80298488814627,73,99,0
0.8664702645168638,73,97,0
1.0015689183645842,86,99,0
0.8525092989937719,71,95,0
0.9834138079199335,62,95,0
0.9319760127437707,94,98,0
0.8438124703380969,87,98,0
1.1547854051400974,88,99,0
3.5300346949835344,113,88,1
2.949081607337869,157,85,1
3.7584003144140934,113,90,1
0.9276311598397438,75,95,0
0.8437135863608968,74,95,0
4.7328542201624595,142,86,1
2.82534806365586,141,88,1
0.9253729313879994,85,97,0
0.8232168998774692,70,96,0
0.9624122771580942,65,99,0
1.1265965950829415,69,98,0
0.9329450575311045,69,95,0
1.017124541929921,69,97,0
0.820144447373362,81,98,0
3.221348222386715,138,88,1
4.906804522323604,122,87,1
0.9489253941534943,82,95,0
4.143012374839499,142,91,1
0.9803339762186033,78,98,0
3.997183935700907,158,85,1
0.8097428199403229,72,97,0
0.82428596336296,67,95,0
3.2706016719627113,139,91,1
3.7986884382797546,147,88,1
1.0953127100252342,92,99,0
1.1254004284622137,94,95,0
1.0104403360626066,80,99,0
0.9968200389725399,79,95,0
3.748334575004713,136,87,1
0.9709105651399063,76,98,0
0.983136676960716,74,99,0
3.503854720852404,121,86,1
3.226550270244625,155,87,1
3.652837974890872,152,85,1
1.1272498323763314,96,97,0
1.1320714333051545,96,98,0
0.9546966685963669,96,96,0
1.0160045767045764,68,95,0
4.087091923222782,158,89,1
1.0264029640707213,77,96,0
2.6914286689368097,122,91,1
1.0802161522537301,93,99,0
1.1712213456613088,74,99,0
0.8971554261698305,94,99,0
3.284615327838254,113,87,1
3.2305736812775043,134,88,1
0.8439719712546835,62,99,0
4.460461035228141,138,89,1
3.6160218784192515,122,90,1
0.9036820133663691,82,96,0
4.794750870411166,127,88,1
3.7185184407769474,158,86,1
1.16792003713367,93,96,0
1.067876025424562,91,96,0
4.452138015036174,122,86,1
1.0109015851833438,95,97,0
0.8560187376175352,87,99,0
1.0422745020944408,81,95,0
1.038384667268256,87,96,0
4.25033433658936,150,89,1
3.264963452375911,124,90,1
3.5738672288405526,123,85,1
4.489532452840178,149,89,1
1.114973330157717,82,97,0
1.079082182882506,76,97,0
3.6767756720887723,150,87,1
0.8304452838734928,62,98,0
4.642077952001689,132,86,1
0.915972148384608,79,95,0
2.887478325555665,114,88,1
4.449831498025066,118,86,1
0.8255652773744669,91,96,0
0.8124463984514576,63,96,0
4.404419441026895,122,89,1
3.226838903476514,146,85,1
1.1342016522445793,85,95,0
3.4986526954031003,155,87,1
3.9175201891299625,152,85,1
3.304314862112813,124,90,1
4.825388613501728,137,89,1
2.910937966268167,144,88,1
0.8430686414975238,70,99,0
0.9874610726306288,81,98,0
4.564712958418445,115,87,1
1.0659121844483574,87,97,0
0.8017004224760508,69,95,0
1.0982757278706874,78,96,0
1.1674765579200037,76,95,0
0.9437396188968533,93,98,0
1.084399648839802,72,96,0
2.534483215146317,135,88,1
4.226865633089955,121,86,1
3.1431186637280897,152,85,1
0.8855700009709689,92,96,0
1.1547434197416595,62,99,0
3.565783262080256,126,91,1
1.1586689937072978,81,98,0
0.9684918174301651,78,99,0
0.8719469417483638,61,99,0
0.9194499083489774,74,97,0
0.9278828990198497,94,98,0
3.1358282817790846,146,87,1
4.518707685990725,115,90,1
1.1077567878009908,98,96,0
0.9377834377131835,66,96,0
2.817272378226898,151,89,1
1.1206429033484895,77,98,0
3.5231346943701776,111,85,1
4.949239010461132,127,91,1
4.737158085030331,145,90,1
0.8379254901582817,71,95,0
4.52191402281057,156,87,1
3.1352913477059525,142,87,1
3.924664639449352,153,91,1
4.864956492974903,110,87,1
3.9086658984285645,125,86,1
3.4175959936127556,113,85,1
1.1670955292041636,66,96,0
0.9250070771899237,94,99,0
0.9850328628609826,85,99,0
1.1670297679439874,89,98,0
2.6574778655682434,112,89,1
0.9469151553007071,99,97,0
1.0428287152458684,84,98,0
4.972608317090698,130,90,1
2.60155083727958,115,90,1
3.9764111952881667,143,86,1
1.19883963581979,76,99,0
0.9620880457435741,73,98,0
3.949015338282435,149,86,1
3.293963978439387,117,87,1
0.8532902377280132,87,96,0
4.732310398582422,117,86,1
3.062218202342024,137,87,1
1.1523953935366047,89,96,0
2.5956231728217407,111,89,1
0.9900860695039521,79,99,0
1.125027100430736,99,95,0
2.7667653750835477,131,86,1
3.90020315883876,115,86,1
0.8132025010404211,96,96,0
1.0799505053018366,85,99,0
4.614439235223358,153,87,1
3.6171785140901926,132,85,1
2.853615424051859,131,85,1
1.173192975384121,84,96,0
4.240951475422424,122,88,1
1.044616725903093,73,99,0
1.149120014039596,87,99,0
3.206938262954118,151,88,1
4.297977066058194,149,89,1
3.1814389440167243,117,86,1
4.34769484023767,129,86,1
3.808945673487746,124,91,1
4.265987176712833,118,89,1
0.8774802430926057,85,98,0
0.9790021641636402,94,96,0
1.0974385433091425,75,98,0
3.8136304397509173,136,89,1
4.038761136607364,132,88,1
0.887827960115084,93,95,0
0.8752105075102846,82,97,0
0.9246593097866739,69,99,0
1.0396843070507806,77,95,0
1.0171900395697764,77,95,0
0.812068786888715,64,99,0
2.9355349835513125,153,90,1
4.922604202145321,156,87,1
0.9020838595121847,82,99,0
1.0883952960412093,81,95,0
0.8274226360781107,94,99,0
2.5792227942638872,157,86,1
4.955369773265568,149,88,1
2.9826905096429424,112,91,1
1.1141701323700652,65,99,0
4.124020421703011,149,91,1
1.0494457802395067,98,96,0
3.466073904622614,113,87,1
2.5762306506402295,149,88,1
3.031616918966728,130,89,1
3.5274008587894174,149,88,1
0.9142547485834175,82,97,0
0.9562106027327678,99,96,0
3.104129264471305,156,90,1
1.0282009448976326,95,95,0
0.8175501649802928,72,95,0
0.9358045041204904,76,95,0
1.0142334448933747,80,98,0
0.8028688808035798,83,96,0
3.350469299722884,134,88,1
1.094751085374729,90,95,0
1.1413218640448943,85,98,0
1.0519689686211464,72,97,0
4.096635659735153,135,85,1
4.956451054606042,119,91,1
2.8881221580002934,116,86,1
1.105117702122836,88,98,0
0.8580190846182763,67,98,0
0.9250150584186951,96,98,0
4.129139578757591,149,91,1
1.1399147219241756,97,96,0
4.4924675772679805,155,87,1
1.0108863855828016,82,96,0
0.9234502576310517,81,98,0
2.7686770315337808,157,87,1
0.9915129310476578,93,96,0
0.8551621514746642,60,99,0
4.257406709388807,121,88,1
1.1990074840690508,93,96,0
3.8354824112947172,118,91,1
4.045484332572439,151,91,1
3.45937638621468,155,85,1
1.1681522660565946,73,98,0
1.0083433452541384,87,97,0
0.807494899697849,99,98,0
1.065578159080537,82,95,0
1.1007346006245744,74,96,0
3.0134684818943955,136,88,1
0.9181706081541693,90,99,0
1.007038987152827,84,97,0
2.860755821559831,135,90,1
4.15621510522087,130,87,1
3.472454324997951,153,87,1
0.9476799686401872,64,95,0
1.0200513505556659,84,98,0
1.1251751373282939,70,97,0
4.220919681538031,130,89,1
3.5244429497738246,139,91,1
4.605170443499389,157,91,1
0.8015798989527425,68,98,0
0.9621229315964426,97,99,0
0.8277114067872305,83,99,0
2.5876891782900686,159,91,1
1.152754293855222,67,95,0
2.5798615052389486,140,88,1
1.0682438014969682,72,97,0
1.0516966666802736,91,95,0
4.452095261200565,129,87,1
3.207877649025614,146,86,1
3.1108948401296064,116,88,1
1.1656181073938412,65,98,0
3.462795134621165,123,89,1
2.951631183746756,118,87,1
1.003073512845367,93,95,0
3.9558428324598163,113,89,1
1.0921122951452003,92,98,0
1.1349321638755625,61,98,0
0.9732297075314927,81,97,0
3.9903160021480066,154,87,1
0.9583950563045756,67,96,0
3.081556534326202,149,86,1
4.938897461108668,133,88,1
2.9391660740808057,143,86,1
3.0487742894369254,124,87,1
3.8442755710335668,159,87,1
4.7996804125198675,141,91,1
1.1860327775639468,70,95,0
3.4205252000909416,130,88,1
3.259695085522158,149,88,1
4.3783180830332125,138,86,1
4.505495757155755,128,86,1
0.9913407018056519,79,97,0
